,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,vaccine,total_num_vaccinations,Target
16408,Lebanon,LBN,4/28/2021,455275,290216,165059,12757,6.67,4.25,2.42,1869,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",NA,0,1
16409,Lebanon,LBN,4/29/2021,461160,293030,168130,11571,6.76,4.29,2.46,1695,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",NA,0,1
16410,Lebanon,LBN,4/30/2021,461726,293260,168466,9626,6.76,4.3,2.47,1410,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",NA,0,1
16411,Lebanon,LBN,5/1/2021,461758,293277,168481,7604,6.77,4.3,2.47,1114,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",NA,0,1
16412,Lebanon,LBN,5/2/2021,465909,294945,170964,7192,6.83,4.32,2.5,1054,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",NA,0,1
16413,Lebanon,LBN,5/3/2021,473740,298835,174905,7405,6.94,4.38,2.56,1085,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",NA,0,1
16414,Lebanon,LBN,5/4/2021,487974,307573,180401,7101,7.15,4.51,2.64,1040,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",NA,0,1
16415,Lebanon,LBN,5/5/2021,500984,317612,183372,6530,7.34,4.65,2.69,957,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",NA,0,1
16416,Lebanon,LBN,5/6/2021,509705,325383,184322,6935,7.47,4.77,2.7,1016,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",NA,0,1
16417,Lebanon,LBN,5/7/2021,509705,325383,0,8128,7.47,4.77,0,1191,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",NA,0,0
16418,Lebanon,LBN,5/8/2021,509705,325383,0,9398,7.47,4.77,0,1377,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",NA,0,0
16419,Lebanon,LBN,5/9/2021,509705,325383,0,10080,7.47,4.77,0,1477,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",NA,0,0
16420,Lebanon,LBN,5/10/2021,509705,325383,0,10235,7.47,4.77,0,1500,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",NA,0,0
16421,Lebanon,LBN,5/11/2021,509705,325383,0,9476,7.47,4.77,0,1388,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",NA,0,0
16422,Lebanon,LBN,5/12/2021,509705,325383,0,8892,7.47,4.77,0,1303,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",NA,0,0
16423,Lebanon,LBN,5/13/2021,509705,325383,0,8920,7.47,4.77,0,1307,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",NA,0,0
16424,Lebanon,LBN,5/14/2021,581068,377044,204024,8920,8.51,5.52,2.99,1307,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",NA,0,1
16425,Lebanon,LBN,5/15/2021,581518,377487,204031,7710,8.52,5.53,2.99,1130,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",NA,0,1
16426,Lebanon,LBN,5/16/2021,586734,382219,204515,7181,8.6,5.6,3,1052,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",NA,0,1
16427,Lebanon,LBN,5/17/2021,606994,399742,207252,8801,8.89,5.86,3.04,1289,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",NA,0,1
16428,Lebanon,LBN,5/18/2021,618414,410328,208086,9158,9.06,6.01,3.05,1342,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",NA,0,1
16429,Lebanon,LBN,5/19/2021,631679,421523,210156,9779,9.25,6.18,3.08,1433,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",NA,0,1
16430,Lebanon,LBN,5/20/2021,651850,436484,215366,11386,9.55,6.39,3.16,1668,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",NA,0,1
16431,Lebanon,LBN,5/21/2021,661049,443737,217312,11426,9.69,6.5,3.18,1674,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",NA,0,1
16432,Lebanon,LBN,5/22/2021,661609,444282,217327,11442,9.69,6.51,3.18,1676,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",NA,0,1
16433,Lebanon,LBN,5/23/2021,664814,446633,218181,11154,9.74,6.54,3.2,1634,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",NA,0,1
16434,Lebanon,LBN,5/24/2021,678178,455766,222412,10169,9.94,6.68,3.26,1490,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",NA,0,1
16435,Lebanon,LBN,5/25/2021,682096,458915,223181,9097,9.99,6.72,3.27,1333,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",NA,0,1
16436,Lebanon,LBN,5/26/2021,715286,479863,235423,11944,10.48,7.03,3.45,1750,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",NA,0,1
16437,Lebanon,LBN,5/27/2021,725333,486638,238695,10498,10.63,7.13,3.5,1538,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",NA,0,1
16438,Lebanon,LBN,5/28/2021,737328,496596,240732,10897,10.8,7.28,3.53,1597,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",NA,0,1
16439,Lebanon,LBN,5/29/2021,742365,501061,241304,11537,10.88,7.34,3.54,1690,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",NA,0,1
16440,Lebanon,LBN,5/30/2021,752172,507853,244319,12480,11.02,7.44,3.58,1828,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",NA,0,1
16441,Lebanon,LBN,5/31/2021,774435,521645,252790,13751,11.35,7.64,3.7,2015,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",NA,0,1
16442,Lebanon,LBN,6/1/2021,800140,535694,264446,16863,11.72,7.85,3.87,2471,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",NA,0,1
16443,Lebanon,LBN,6/2/2021,819518,546388,273130,14890,12.01,8.01,4,2182,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",NA,0,1
16444,Lebanon,LBN,6/3/2021,848020,563270,284750,17527,12.42,8.25,4.17,2568,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",NA,0,1
16445,Lebanon,LBN,6/4/2021,849471,564476,284995,16020,12.45,8.27,4.18,2347,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",NA,0,1
16446,Lebanon,LBN,6/5/2021,852090,566738,285352,15675,12.48,8.3,4.18,2297,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",NA,0,1
16447,Lebanon,LBN,6/6/2021,863134,574301,288833,15852,12.65,8.41,4.23,2322,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",NA,0,1
16448,Lebanon,LBN,6/7/2021,886996,589810,297186,16080,13,8.64,4.35,2356,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",NA,0,1
16449,Lebanon,LBN,6/8/2021,907418,602419,304999,15325,13.29,8.83,4.47,2245,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",NA,0,1
16450,Lebanon,LBN,6/9/2021,928148,617035,311113,15519,13.6,9.04,4.56,2274,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",NA,0,1
16451,Lebanon,LBN,6/10/2021,948962,633877,315085,14420,13.9,9.29,4.62,2113,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",NA,0,1
16452,Lebanon,LBN,6/11/2021,963223,646546,316677,16250,14.11,9.47,4.64,2381,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",NA,0,1
16453,Lebanon,LBN,6/12/2021,985318,668318,317000,19033,14.44,9.79,4.64,2789,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",NA,0,1
16454,Lebanon,LBN,6/13/2021,1010867,689509,321358,21105,14.81,10.1,4.71,3092,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",NA,0,1
16455,Lebanon,LBN,6/14/2021,1031639,701602,330037,20663,15.11,10.28,4.84,3027,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",NA,0,1
16456,Lebanon,LBN,6/15/2021,1058472,716565,341907,21579,15.51,10.5,5.01,3162,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",NA,0,1
16457,Lebanon,LBN,6/16/2021,1061450,718199,343251,19043,15.55,10.52,5.03,2790,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",NA,0,1
16458,Lebanon,LBN,6/17/2021,1111588,747426,364162,23232,16.29,10.95,5.34,3404,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",NA,0,1
16459,Lebanon,LBN,6/18/2021,1126981,758974,368007,23394,16.51,11.12,5.39,3427,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",NA,0,1
16460,Lebanon,LBN,6/19/2021,1128719,760592,368127,20486,16.54,11.14,5.39,3001,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",NA,0,1
16461,Lebanon,LBN,6/20/2021,1130669,761818,368851,17115,16.57,11.16,5.4,2508,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",NA,0,1
16462,Lesotho,LSO,3/9/2021,0,0,0,0,0,0,0,0,Oxford/AstraZeneca,NA,0,0
16463,Lesotho,LSO,3/10/2021,0,0,0,410,0,0,0,191,Oxford/AstraZeneca,NA,0,0
16464,Lesotho,LSO,3/11/2021,0,0,0,410,0,0,0,191,Oxford/AstraZeneca,NA,0,0
16465,Lesotho,LSO,3/12/2021,0,0,0,410,0,0,0,191,Oxford/AstraZeneca,NA,0,0
16466,Lesotho,LSO,3/13/2021,0,0,0,410,0,0,0,191,Oxford/AstraZeneca,NA,0,0
16467,Lesotho,LSO,3/14/2021,0,0,0,410,0,0,0,191,Oxford/AstraZeneca,NA,0,0
16468,Lesotho,LSO,3/15/2021,0,0,0,410,0,0,0,191,Oxford/AstraZeneca,NA,0,0
16469,Lesotho,LSO,3/16/2021,0,0,0,410,0,0,0,191,Oxford/AstraZeneca,NA,0,0
16470,Lesotho,LSO,3/17/2021,0,0,0,410,0,0,0,191,Oxford/AstraZeneca,NA,0,0
16471,Lesotho,LSO,3/18/2021,0,0,0,410,0,0,0,191,Oxford/AstraZeneca,NA,0,0
16472,Lesotho,LSO,3/19/2021,0,0,0,410,0,0,0,191,Oxford/AstraZeneca,NA,0,0
16473,Lesotho,LSO,3/20/2021,0,0,0,410,0,0,0,191,Oxford/AstraZeneca,NA,0,0
16474,Lesotho,LSO,3/21/2021,0,0,0,410,0,0,0,191,Oxford/AstraZeneca,NA,0,0
16475,Lesotho,LSO,3/22/2021,0,0,0,410,0,0,0,191,Oxford/AstraZeneca,NA,0,0
16476,Lesotho,LSO,3/23/2021,0,0,0,410,0,0,0,191,Oxford/AstraZeneca,NA,0,0
16477,Lesotho,LSO,3/24/2021,0,0,0,410,0,0,0,191,Oxford/AstraZeneca,NA,0,0
16478,Lesotho,LSO,3/25/2021,0,0,0,410,0,0,0,191,Oxford/AstraZeneca,NA,0,0
16479,Lesotho,LSO,3/26/2021,0,0,0,410,0,0,0,191,Oxford/AstraZeneca,NA,0,0
16480,Lesotho,LSO,3/27/2021,0,0,0,410,0,0,0,191,Oxford/AstraZeneca,NA,0,0
16481,Lesotho,LSO,3/28/2021,0,0,0,410,0,0,0,191,Oxford/AstraZeneca,NA,0,0
16482,Lesotho,LSO,3/29/2021,0,0,0,410,0,0,0,191,Oxford/AstraZeneca,NA,0,0
16483,Lesotho,LSO,3/30/2021,0,0,0,410,0,0,0,191,Oxford/AstraZeneca,NA,0,0
16484,Lesotho,LSO,3/31/2021,0,0,0,410,0,0,0,191,Oxford/AstraZeneca,NA,0,0
16485,Lesotho,LSO,4/1/2021,0,0,0,410,0,0,0,191,Oxford/AstraZeneca,NA,0,0
16486,Lesotho,LSO,4/2/2021,0,0,0,410,0,0,0,191,Oxford/AstraZeneca,NA,0,0
16487,Lesotho,LSO,4/3/2021,0,0,0,410,0,0,0,191,Oxford/AstraZeneca,NA,0,0
16488,Lesotho,LSO,4/4/2021,0,0,0,410,0,0,0,191,Oxford/AstraZeneca,NA,0,0
16489,Lesotho,LSO,4/5/2021,0,0,0,410,0,0,0,191,Oxford/AstraZeneca,NA,0,0
16490,Lesotho,LSO,4/6/2021,0,0,0,410,0,0,0,191,Oxford/AstraZeneca,NA,0,0
16491,Lesotho,LSO,4/7/2021,0,0,0,410,0,0,0,191,Oxford/AstraZeneca,NA,0,0
16492,Lesotho,LSO,4/8/2021,0,0,0,410,0,0,0,191,Oxford/AstraZeneca,NA,0,0
16493,Lesotho,LSO,4/9/2021,0,0,0,410,0,0,0,191,Oxford/AstraZeneca,NA,0,0
16494,Lesotho,LSO,4/10/2021,0,0,0,410,0,0,0,191,Oxford/AstraZeneca,NA,0,0
16495,Lesotho,LSO,4/11/2021,0,0,0,410,0,0,0,191,Oxford/AstraZeneca,NA,0,0
16496,Lesotho,LSO,4/12/2021,0,0,0,410,0,0,0,191,Oxford/AstraZeneca,NA,0,0
16497,Lesotho,LSO,4/13/2021,0,0,0,410,0,0,0,191,Oxford/AstraZeneca,NA,0,0
16498,Lesotho,LSO,4/14/2021,0,0,0,410,0,0,0,191,Oxford/AstraZeneca,NA,0,0
16499,Lesotho,LSO,4/15/2021,0,0,0,410,0,0,0,191,Oxford/AstraZeneca,NA,0,0
16500,Lesotho,LSO,4/16/2021,0,0,0,410,0,0,0,191,Oxford/AstraZeneca,NA,0,0
16501,Lesotho,LSO,4/17/2021,16000,16000,0,410,0.75,0.75,0,191,Oxford/AstraZeneca,NA,0,0
16502,Lesotho,LSO,4/18/2021,16000,16000,0,447,0.75,0.75,0,209,Oxford/AstraZeneca,NA,0,0
16503,Lesotho,LSO,4/19/2021,16000,16000,0,483,0.75,0.75,0,225,Oxford/AstraZeneca,NA,0,0
16504,Lesotho,LSO,4/20/2021,16000,16000,0,520,0.75,0.75,0,243,Oxford/AstraZeneca,NA,0,0
16505,Lesotho,LSO,4/21/2021,16000,16000,0,556,0.75,0.75,0,260,Oxford/AstraZeneca,NA,0,0
16506,Lesotho,LSO,4/22/2021,16000,16000,0,593,0.75,0.75,0,277,Oxford/AstraZeneca,NA,0,0
16507,Lesotho,LSO,4/23/2021,16000,16000,0,629,0.75,0.75,0,294,Oxford/AstraZeneca,NA,0,0
16508,Lesotho,LSO,4/24/2021,16000,16000,0,666,0.75,0.75,0,311,Oxford/AstraZeneca,NA,0,0
16509,Lesotho,LSO,4/25/2021,16000,16000,0,666,0.75,0.75,0,311,Oxford/AstraZeneca,NA,0,0
16510,Lesotho,LSO,4/26/2021,16000,16000,0,666,0.75,0.75,0,311,Oxford/AstraZeneca,NA,0,0
16511,Lesotho,LSO,4/27/2021,16000,16000,0,666,0.75,0.75,0,311,Oxford/AstraZeneca,NA,0,0
16512,Lesotho,LSO,4/28/2021,16000,16000,0,666,0.75,0.75,0,311,Oxford/AstraZeneca,NA,0,0
16513,Lesotho,LSO,4/29/2021,16000,16000,0,666,0.75,0.75,0,311,Oxford/AstraZeneca,NA,0,0
16514,Lesotho,LSO,4/30/2021,16000,16000,0,666,0.75,0.75,0,311,Oxford/AstraZeneca,NA,0,0
16515,Lesotho,LSO,5/1/2021,16000,16000,0,666,0.75,0.75,0,311,Oxford/AstraZeneca,NA,0,0
16516,Lesotho,LSO,5/2/2021,16000,16000,0,666,0.75,0.75,0,311,Oxford/AstraZeneca,NA,0,0
16517,Lesotho,LSO,5/3/2021,16000,16000,0,666,0.75,0.75,0,311,Oxford/AstraZeneca,NA,0,0
16518,Lesotho,LSO,5/4/2021,16000,16000,0,666,0.75,0.75,0,311,Oxford/AstraZeneca,NA,0,0
16519,Lesotho,LSO,5/5/2021,16000,16000,0,666,0.75,0.75,0,311,Oxford/AstraZeneca,NA,0,0
16520,Lesotho,LSO,5/6/2021,16000,16000,0,666,0.75,0.75,0,311,Oxford/AstraZeneca,NA,0,0
16521,Lesotho,LSO,5/7/2021,16000,16000,0,666,0.75,0.75,0,311,Oxford/AstraZeneca,NA,0,0
16522,Lesotho,LSO,5/8/2021,16000,16000,0,666,0.75,0.75,0,311,Oxford/AstraZeneca,NA,0,0
16523,Lesotho,LSO,5/9/2021,16000,16000,0,666,0.75,0.75,0,311,Oxford/AstraZeneca,NA,0,0
16524,Lesotho,LSO,5/10/2021,16000,16000,0,666,0.75,0.75,0,311,Oxford/AstraZeneca,NA,0,0
16525,Lesotho,LSO,5/11/2021,16000,16000,0,666,0.75,0.75,0,311,Oxford/AstraZeneca,NA,0,0
16526,Lesotho,LSO,5/12/2021,16000,16000,0,666,0.75,0.75,0,311,Oxford/AstraZeneca,NA,0,0
16527,Lesotho,LSO,5/13/2021,16000,16000,0,666,0.75,0.75,0,311,Oxford/AstraZeneca,NA,0,0
16528,Lesotho,LSO,5/14/2021,16000,16000,0,666,0.75,0.75,0,311,Oxford/AstraZeneca,NA,0,0
16529,Lesotho,LSO,5/15/2021,16000,16000,0,666,0.75,0.75,0,311,Oxford/AstraZeneca,NA,0,0
16530,Lesotho,LSO,5/16/2021,16000,16000,0,666,0.75,0.75,0,311,Oxford/AstraZeneca,NA,0,0
16531,Lesotho,LSO,5/17/2021,16000,16000,0,666,0.75,0.75,0,311,Oxford/AstraZeneca,NA,0,0
16532,Lesotho,LSO,5/18/2021,36637,36637,0,666,1.71,1.71,0,311,Oxford/AstraZeneca,NA,0,0
16533,Lesotho,LSO,5/19/2021,36637,36637,0,576,1.71,1.71,0,269,Oxford/AstraZeneca,NA,0,0
16534,Lesotho,LSO,5/20/2021,36637,36637,0,487,1.71,1.71,0,227,Oxford/AstraZeneca,NA,0,0
16535,Lesotho,LSO,5/21/2021,36759,36637,122,398,1.72,1.71,0.01,186,Oxford/AstraZeneca,NA,0,1
16536,Liberia,LBR,5/12/2021,36404,36404,0,0,0.72,0.72,0,0,Oxford/AstraZeneca,NA,0,0
16537,Liberia,LBR,5/13/2021,36404,36404,0,1782,0.72,0.72,0,352,Oxford/AstraZeneca,NA,0,0
16538,Liberia,LBR,5/14/2021,36404,36404,0,1782,0.72,0.72,0,352,Oxford/AstraZeneca,NA,0,0
16539,Liberia,LBR,5/15/2021,36404,36404,0,1782,0.72,0.72,0,352,Oxford/AstraZeneca,NA,0,0
16540,Liberia,LBR,5/16/2021,36404,36404,0,1782,0.72,0.72,0,352,Oxford/AstraZeneca,NA,0,0
16541,Liberia,LBR,5/17/2021,36404,36404,0,1782,0.72,0.72,0,352,Oxford/AstraZeneca,NA,0,0
16542,Liberia,LBR,5/18/2021,36404,36404,0,1782,0.72,0.72,0,352,Oxford/AstraZeneca,NA,0,0
16543,Liberia,LBR,5/19/2021,36404,36404,0,1782,0.72,0.72,0,352,Oxford/AstraZeneca,NA,0,0
16544,Liberia,LBR,5/20/2021,36404,36404,0,1782,0.72,0.72,0,352,Oxford/AstraZeneca,NA,0,0
16545,Liberia,LBR,5/21/2021,52446,52446,0,1782,1.04,1.04,0,352,Oxford/AstraZeneca,NA,0,0
16546,Liberia,LBR,5/22/2021,52446,52446,0,1584,1.04,1.04,0,313,Oxford/AstraZeneca,NA,0,0
16547,Liberia,LBR,5/23/2021,52446,52446,0,1386,1.04,1.04,0,274,Oxford/AstraZeneca,NA,0,0
16548,Liberia,LBR,5/24/2021,53626,53626,0,1187,1.06,1.06,0,235,Oxford/AstraZeneca,NA,0,0
16549,Liberia,LBR,5/25/2021,53626,53626,0,1080,1.06,1.06,0,214,Oxford/AstraZeneca,NA,0,0
16550,Liberia,LBR,5/26/2021,55690,55690,0,973,1.1,1.1,0,192,Oxford/AstraZeneca,NA,0,0
16551,Liberia,LBR,5/27/2021,55690,55690,0,731,1.1,1.1,0,145,Oxford/AstraZeneca,NA,0,0
16552,Liberia,LBR,5/28/2021,55690,55690,0,489,1.1,1.1,0,97,Oxford/AstraZeneca,NA,0,0
16553,Liberia,LBR,5/29/2021,55690,55690,0,446,1.1,1.1,0,88,Oxford/AstraZeneca,NA,0,0
16554,Liberia,LBR,5/30/2021,55690,55690,0,403,1.1,1.1,0,80,Oxford/AstraZeneca,NA,0,0
16555,Liberia,LBR,5/31/2021,56144,56144,0,360,1.11,1.11,0,71,Oxford/AstraZeneca,NA,0,0
16556,Liberia,LBR,6/1/2021,56144,56144,0,349,1.11,1.11,0,69,Oxford/AstraZeneca,NA,0,0
16557,Liberia,LBR,6/2/2021,56144,56144,0,338,1.11,1.11,0,67,Oxford/AstraZeneca,NA,0,0
16558,Liberia,LBR,6/3/2021,56144,56144,0,462,1.11,1.11,0,91,Oxford/AstraZeneca,NA,0,0
16559,Liberia,LBR,6/4/2021,56144,56144,0,586,1.11,1.11,0,116,Oxford/AstraZeneca,NA,0,0
16560,Liberia,LBR,6/5/2021,56144,56144,0,710,1.11,1.11,0,140,Oxford/AstraZeneca,NA,0,0
16561,Liberia,LBR,6/6/2021,56144,56144,0,833,1.11,1.11,0,165,Oxford/AstraZeneca,NA,0,0
16562,Liberia,LBR,6/7/2021,56144,56144,0,957,1.11,1.11,0,189,Oxford/AstraZeneca,NA,0,0
16563,Liberia,LBR,6/8/2021,63802,63662,140,957,1.26,1.26,0,189,Oxford/AstraZeneca,NA,0,1
16564,Liberia,LBR,6/9/2021,63802,63662,0,844,1.26,1.26,0,167,Oxford/AstraZeneca,NA,0,0
16565,Liberia,LBR,6/10/2021,64129,63662,467,730,1.27,1.26,0.01,144,Oxford/AstraZeneca,NA,0,1
16566,Liberia,LBR,6/11/2021,64129,63662,0,646,1.27,1.26,0,128,Oxford/AstraZeneca,NA,0,0
16567,Liberia,LBR,6/12/2021,64129,63662,0,561,1.27,1.26,0,111,Oxford/AstraZeneca,NA,0,0
16568,Liberia,LBR,6/13/2021,64129,63662,0,477,1.27,1.26,0,94,Oxford/AstraZeneca,NA,0,0
16569,Liberia,LBR,6/14/2021,65590,65097,493,392,1.3,1.29,0.01,78,Oxford/AstraZeneca,NA,0,1
16570,Liberia,LBR,6/15/2021,67437,66884,553,519,1.33,1.32,0.01,103,Oxford/AstraZeneca,NA,0,1
16571,Liberia,LBR,6/16/2021,67437,66884,0,535,1.33,1.32,0,106,Oxford/AstraZeneca,NA,0,0
16572,Liberia,LBR,6/17/2021,67437,66884,0,552,1.33,1.32,0,109,Oxford/AstraZeneca,NA,0,0
16573,Liberia,LBR,6/18/2021,67437,66884,0,539,1.33,1.32,0,107,Oxford/AstraZeneca,NA,0,0
16574,Liberia,LBR,6/19/2021,67437,66884,0,526,1.33,1.32,0,104,Oxford/AstraZeneca,NA,0,0
16575,Liberia,LBR,6/20/2021,68821,68134,687,514,1.36,1.35,0.01,102,Oxford/AstraZeneca,NA,0,1
16576,Libya,LBY,4/17/2021,750,750,0,0,0.01,0.01,0,0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",NA,0,0
16577,Libya,LBY,4/18/2021,750,750,0,4600,0.01,0.01,0,669,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",NA,0,0
16578,Libya,LBY,4/19/2021,750,750,0,4600,0.01,0.01,0,669,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",NA,0,0
16579,Libya,LBY,4/20/2021,750,750,0,4600,0.01,0.01,0,669,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",NA,0,0
16580,Libya,LBY,4/21/2021,750,750,0,4600,0.01,0.01,0,669,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",NA,0,0
16581,Libya,LBY,4/22/2021,750,750,0,4600,0.01,0.01,0,669,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",NA,0,0
16582,Libya,LBY,4/23/2021,750,750,0,4600,0.01,0.01,0,669,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",NA,0,0
16583,Libya,LBY,4/24/2021,750,750,0,4600,0.01,0.01,0,669,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",NA,0,0
16584,Libya,LBY,4/25/2021,750,750,0,4600,0.01,0.01,0,669,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",NA,0,0
16585,Libya,LBY,4/26/2021,750,750,0,4600,0.01,0.01,0,669,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",NA,0,0
16586,Libya,LBY,4/27/2021,750,750,0,4600,0.01,0.01,0,669,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",NA,0,0
16587,Libya,LBY,4/28/2021,750,750,0,4600,0.01,0.01,0,669,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",NA,0,0
16588,Libya,LBY,4/29/2021,750,750,0,4600,0.01,0.01,0,669,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",NA,0,0
16589,Libya,LBY,4/30/2021,750,750,0,4600,0.01,0.01,0,669,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",NA,0,0
16590,Libya,LBY,5/1/2021,750,750,0,4600,0.01,0.01,0,669,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",NA,0,0
16591,Libya,LBY,5/2/2021,750,750,0,4600,0.01,0.01,0,669,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",NA,0,0
16592,Libya,LBY,5/3/2021,750,750,0,4600,0.01,0.01,0,669,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",NA,0,0
